,place_name,place_id,lat,lng,type
1103,Arte e Sapone - Lavanderia Self Service,ChIJtch0WwzChkcRfP9jQFmMBbE,45.4492321,9.0941105,laundry
1104,Lavanderia Self-Service,ChIJDXZ1h4nGhkcRUJ9gXUvHXGY,45.4685515,9.2250402,laundry
1105,Tintoria Caroli s.n.c.,ChIJax-YGXHBhkcR8GpPJTzld9o,45.473775,9.147775000000001,laundry
1106,Rinnovapel Srl,ChIJRQSlI_rFhkcRkCeORVP50XI,45.44398,9.263969999999999,laundry
1107,Lavanderia Tintoria Postella Anna Rosa,ChIJ3d_UHNrGhkcRWRvnYYc42sY,45.4899479,9.2042126,laundry
1108,Lavasecco Tradizionale,ChIJ84gDmRHBhkcRhr0IKiGtIMU,45.48561790000001,9.1577024,laundry
1109,Tabriz Gallery - Dry Carpet Repair,ChIJsbUX0p_GhkcR6z-fzdSEAiw,45.457095,9.207271000000002,laundry
1110,Impresa di Pulizia Panosetti,ChIJk8-idEHEhkcRWHz9ssxVtKM,45.434596,9.2006961,laundry
1111,Tintoriatradizionale,ChIJv-1Gyn_BhkcRwjmSDGHeBAM,45.46316270000001,9.139169899999999,laundry
1112,Pulizie & Servizi,ChIJcwminyLBhkcRZteKzAYAq9E,45.4894823,9.1686863,laundry
1113,lavanderia etno wash,ChIJg98HMrLBhkcRcAX6ezdu-zM,45.4962031,9.132907200000002,laundry
1114,Crippa Massimo Lavaggio Tappeto,ChIJwdYY95PGhkcRYmv_N94kgRU,45.470883,9.214929000000001,laundry
1115,Tintoria Vanda,ChIJr0OBuKrGhkcR8CCLcoflr0Y,45.4588494,9.184619699999997,laundry
1116,"Aurora Smart | Servizi di pulizia - Pulizie professionali uffici, appartamenti. Lavaggio divani, poltrone e materassi a domicilio.",ChIJcb9bErDGhkcRzoY8zcTOgJM,45.4680179,9.1957095,laundry
1117,La Tintoria Meneghina,ChIJNdRDZ6TGhkcRbwZQxy4GRl4,45.464007,9.199678,laundry
1118,Tintoria Comolli - Ro` Srls,ChIJD1Y1CqTGhkcR1XqDc_fPL38,45.46283239999999,9.2005229,laundry
1119,Lavasecco Ecologico,ChIJnxYWmAbEhkcRgZ-kXjCucxA,45.4523682,9.185006200000002,laundry
1120,Lavanderia Ljubi,ChIJnTeoWcbGhkcR_eqegTwMeAk,45.456357,9.199378099999999,laundry
1121,Allwash,ChIJf2iqyPzDhkcRJpdkl2D46Ew,45.4562933,9.170200999999999,laundry
1122,Vip Lavanderia Lavasecco,ChIJ10yyvh7EhkcRW1-ursq9gv8,45.4534615,9.199099099999998,laundry
1123,Lavanderia Schiuma,ChIJRTWGYMnGhkcRBoG3YturhyM,45.4801001,9.1948385,laundry
1124,Sartoria Lavanderia,ChIJzwKSgB_EhkcREanIDQvx8GQ,45.4546752,9.2037985,laundry
1125,La Lavanderia Di Milano,ChIJRU4Se13BhkcRtwP1M9AVdYo,45.467852,9.162098000000002,laundry
1126,Lavasecco Immediato,ChIJVwS7Pr7GhkcRldszqFfujZs,45.4720835,9.208422900000002,laundry
1127,Stirocamicie Milano,ChIJw-bvh57GhkcRFJvIQ7cmCo8,45.4587337,9.2103449,laundry
1128,House Cleaning Business - Aurora Cleaning Service,ChIJu8AWFWbBhkcRHrSVZn5IXCQ,45.46903359999999,9.1574713,laundry
1129,Lavanderia della Lombardia,ChIJ4dgRiJ3GhkcRhn0hqFwBVjU,45.4561735,9.212399200000002,laundry
1130,Lavanderia ecologica,ChIJ_asKssPGhkcRSZFjNNrpvEk,45.4807417,9.2096018,laundry
1131,ORMA scar.l.,ChIJM3SPM_TDhkcR0QmO9qqQMdI,45.44415499999999,9.1740546,laundry
1132,Lavasecco Ecologico,ChIJ4W4mG-vGhkcRF2-qCLIeers,45.4767176,9.2144713,laundry
1133,lavaclik,ChIJOXPS4d7DhkcRSjYeFkudY-A,45.4583012,9.154492300000001,laundry
1134,Centro Lavasecco Servizio Rapido,ChIJxZOfCmXBhkcRqeegJFq4Qr0,45.469184,9.1532784,laundry
1135,Tintoria Pinuccia Milano,ChIJw4MYkOzGhkcRTkG4NcFZIrs,45.4763157,9.217688299999999,laundry
1136,Lavanderia Gimmi,ChIJ63_YvRDBhkcRbjhm3-jkwuI,45.4874051,9.1605302,laundry
1137,Lavasecco Ecology Wash House di Chiavuzzi Maria,ChIJN38OT4nGhkcRipK0oKzSfbM,45.4684876,9.226456199999998,laundry
1138,Mille Bolle,ChIJY7iyyirBhkcRQU_dJjPNi2A,45.4944536,9.1934609,laundry
1139,Lavasecco,ChIJfd3jgXTBhkcRZR3AxyLv62E,45.47826420000001,9.147446900000002,laundry
1140,Euro Wash,ChIJLbfuwyrEhkcRYBNoxqZsq-g,45.4535437,9.225655,laundry
1141,Nctm Studio Legale,ChIJFyPVTq7GhkcRkK_APiF00J8,45.4656593,9.192477799999999,lawyer
1142,Studio Legale Travaglia,ChIJMc83maHGhkcRMWoWaAZ1eHA,45.460671,9.2033147,lawyer
1143,Studio Legale Associato Iannacchino e Re,ChIJm2SMvq7BhkcRcTHoRwUFVWM,45.4943113,9.13974,lawyer
1144,Studio Legale Galbiati - Sacchi E Associati,ChIJn7u1HaXGhkcREpQT1dIqZxk,45.465189,9.198346999999998,lawyer
1145,Criminal Chamber Of Milan,ChIJ8QHRS6HGhkcRFRCS32299Z4,45.4618644,9.2000704,lawyer
1146,Avv. Piero Giuliani,ChIJ48BU76XGhkcRMkOCnlrqgDc,45.46255679999999,9.1959918,lawyer
1147,Studio Legale Associato Realmonte Tosi Uberti Minzioni,ChIJ2SJIIlHBhkcRfrTKaHMIuQw,45.4649474,9.1756414,lawyer
1148,Grande Stevens Studio Legale Associato,ChIJgyajqLbGhkcRmGDQewjgMQc,45.4720363,9.1946883,lawyer
1149,Studio Legale Biondino,ChIJQ9bhPd7GhkcRfiqzRGTuyyo,45.4905098,9.2144799,lawyer
1150,Avvocati diritto del lavoro Milano - Toffoletto De Luca Tamajo Studio Legale,ChIJYfkir1LBhkcR6dc8F0nKt68,45.4675909,9.1843201,lawyer
1151,Avvocato & Avvocati JC,ChIJ4deYYcvAhkcRI1hF1L-SIDs,45.5097839,9.196683,lawyer
1152,Studio Legale Bavaro Di Bavaro Avv. Gabriele,ChIJAStpj6_GhkcRvsiB2HRemUA,45.4653157,9.195462899999999,lawyer
1153,Studio Legale Dionisio Associazione Professionale,ChIJ5e1UPLDGhkcRMldOs3GafUc,45.4664965,9.1955965,lawyer
1154,Studio Legale Fubini Jorio Cavalli E Associati,ChIJ3fhgYabGhkcRNQuO9RvoaEk,45.46124210000001,9.1970295,lawyer
1155,Baldi & Partners,ChIJP-jF1aTGhkcR9NAuPrj8mR4,45.4680802,9.1993539,lawyer
1156,Studio Legale Ruffolo Prof. Avv. Ugo,ChIJoeFH2KPGhkcRQ_db2cRIWfA,45.4607892,9.1998358,lawyer
1157,Corti Avv. Paolo,ChIJ_UVix1XBhkcRk1pKV-U9BnI,45.455347,9.196811,lawyer
1158,Studio Legale Colombo Avv. Paolo,ChIJz-Azp1zBhkcRtzB6iWSXRic,45.4684132,9.1674522,lawyer
1159,Studio Legale Iacangelo,ChIJb38JZx7EhkcRFFFEYNBj_nw,45.4553635,9.1996671,lawyer
1160,Racheli - Intellectual Property Since 1925,ChIJt1xcOlzBhkcR7_AQNkgEOVY,45.46561,9.164569,lawyer
1161,Fondazione Luigi Villa Centro Studi Di Patologia Molecolare Applicata,ChIJswktraHGhkcRGvb63RwOwuA,45.4593295,9.203067499999998,library
1162,Braidense National Library,ChIJJbA8ZLPGhkcRvMu7qIznvKY,45.4721637,9.1886976,library
1163,Sovrintendenza Archivistica per la Lombardia,ChIJT5Hqd1HBhkcRYj3pymj0cYM,45.47036689999999,9.198875,library
1164,"Istituto Scientifico di Chimica e Biochimica ""G. Ronzoni""",ChIJcYEdDPPGhkcRmt78QXg1gkE,45.4760068,9.226193799999999,library
1165,Capitolo Metropolitano Di Milano,ChIJxXErIK_GhkcRDxkhKeAuoLY,45.46334249999999,9.192916799999999,library
1166,Media library of S. Teresa,ChIJJ_wwY7XGhkcRoYagGkD4kHg,45.47700279999999,9.189955499999998,library
1167,National Research Council Research Area Milan,ChIJHaVK9PbGhkcRCe9vPhTw-TU,45.480491,9.2315062,library
1168,Biblioteca del Centro Culturale Antonianum,ChIJuzYVNITGhkcRWG-swdqJRTk,45.4625889,9.222402899999999,library
1169,Centro Inox,ChIJ_6_tsanGhkcRIwOsHKT9LXs,45.4591916,9.190015400000002,library
1170,Fondazione Cecchini Pace,ChIJwVptpAHEhkcR37m7RYYD3AA,45.4561819,9.1850392,library
1171,Circolo Filologico Milanese,ChIJlwuyfK3GhkcRsRT2AGMFqn4,45.467247,9.187083199999998,library
1172,PuntoPero,ChIJHcJPoI7qhkcREoXD7GpoylQ,45.5100549,9.087820299999999,library
1173,Biblioteca dell'Accademia dei Filodrammatici,ChIJvw-Dkq3GhkcROER9-IkOwVE,45.4669433,9.1888145,library
1174,Sforzesco Castle Art Library,ChIJLZzo5E3BhkcR2UapyS5-eR8,45.47021289999999,9.180844,library
1175,Biblioteca Isimbardi,ChIJixI_6LzGhkcR6u8BfMAyOSg,45.4676531,9.204219799999999,library
1176,Milano Fashion Library,ChIJTcRyf_vDhkcRLl-h2XFyuIE,45.4542622,9.1718461,library
1177,Biblioteca Militare del Presidio,ChIJjext8APEhkcRzRqrnAYGe-c,45.453974,9.1869421,library
1178,Fondazione Mansutti,ChIJ40y7DanGhkcR87V1epY-weY,45.4587055,9.1885453,library
1179,Biblioteca della Soprintendenza per I Beni Archeologici della Lombardia,ChIJETFoz__DhkcRnJDQudj81JM,45.457358,9.180169399999999,library
1180,Ente Raccolta Vinciana,ChIJG69T-03BhkcR3EUfhDzFDwI,45.4688415,9.1795926,library
1181,P.za Castello (Cairoli M1),ChIJ39jkmE3BhkcRdZIp6Oe362c,45.469187,9.1818801,light_rail_station
1182,Via Marco Bruto,ChIJ6yVXFnrGhkcRs0P4J7HLUb8,45.4596208,9.2390001,light_rail_station
1183,Cantina della Vetra,ChIJafUv_v_DhkcRyE2qFVKozpY,45.4587309,9.1817348,liquor_store
1184,N'Ombra de Vin,ChIJpSQUv7TGhkcRhNIiNYwyMoY,45.4735024,9.1880375,liquor_store
1185,La Dogana del Buongusto,ChIJnYRVdQDEhkcRVz4oXWReSmc,45.4572851,9.181761999999999,liquor_store
1186,Ricerca Vini,ChIJ0Sb2K0XBhkcRcdXfxcBfQqQ,45.4693277,9.170990300000001,liquor_store
1187,Il Gusto di Virdis,ChIJk2s-gBbBhkcRYqdijPuRiE8,45.48401270000001,9.1640112,liquor_store
1188,Boccondivino,ChIJAa4831DBhkcRyC1CWZ2SZrg,45.46524,9.175360999999999,liquor_store
1189,Pane & Vino,ChIJyYWbtAfEhkcRGYSGuE6DQy0,45.46032779999999,9.181182699999999,liquor_store
1190,La Bottega del vinaiolo,ChIJX40oit7DhkcRTvnbkkNw044,45.4568788,9.1549258,liquor_store
1191,Sarfati - Distribuzione Vini Fatti per Passione,ChIJ7-HCoBjEhkcRZqjAOjt5vsY,45.4512642,9.2027318,liquor_store
1192,Milanovino S.r.l.,ChIJ39BiTOPDhkcRQnVbrT7lUug,45.455561,9.168993200000001,liquor_store
1193,Rossoborsieri - Enoteca piano bar Milano,ChIJB4zXei3BhkcRk_8dlud65As,45.48688649999999,9.1888753,liquor_store
1194,Moonlight Srl,ChIJPyUNHxHBhkcRRvlIu1WVCGs,45.4866018,9.159998700000001,liquor_store
1195,Hic Enoteche Boutique - Via Spallanzani,ChIJ4y1Mg8DGhkcRvR8UH-RMdHA,45.4761047,9.207410299999998,liquor_store
1196,I Segreti Di Bacco Srl,ChIJA5GRNGfBhkcRHOzSHuEC65g,45.4653991,9.159083599999999,liquor_store
1197,Enoteca Guerini,ChIJO7l24HPBhkcRSyYTcA2jFO8,45.4755316,9.148211000000002,liquor_store
1198,Il vinaccio - vineria,ChIJMUdCJQTEhkcRtA2gj0Eo1D0,45.4511992,9.1728413,liquor_store
1199,Enoteca perBacco Vino Sfuso di Adriano Franzolin Milano,ChIJsV5e1OfGhkcRrmDcwvJZ_hA,45.484519,9.216275,liquor_store
1200,La Tua Cantina online,ChIJw7keokjAhkcRpPjZdO-d4oA,45.50989239999999,9.132931899999997,liquor_store
1201,TONDO CAFE,ChIJv_bEopXFhkcRA9nUuDe_VWk,45.4316065,9.244660499999998,liquor_store
1202,Carpano,ChIJ3TMZqLLGhkcRTKdbeb00KeE,45.4678474,9.185507099999997,liquor_store
1203,Milan Departments of Motor Vehicles,ChIJb71msH3qhkcRNlPMWsONY2M,45.5027404,9.094090699999997,local_government_office
1204,Agenzia delle Entrate,ChIJ3wz9HJvEhkcRGYUXn_aXP6k,45.40821349999999,9.175836,local_government_office
1205,Pirelli Tower,ChIJiyEi7s_GhkcRWWyTagHUZAw,45.4847427,9.2015233,local_government_office
1206,Office of Justice of the Peace of Milan,ChIJU82qkqbGhkcRTpDvCxGmp0c,45.4605855,9.196478399999998,local_government_office
1207,50&Più,ChIJC9FB2rvGhkcRs-KHxthwUw8,45.471288,9.201192999999998,local_government_office
1208,Ispettorato Territoriale del Lavoro Nord-Ovest (Milano),ChIJAWRuRcTGhkcRt1FwwrDvChQ,45.4822239,9.204642,local_government_office
1209,Consiglio Regione Lombardia,ChIJayku78_GhkcRb-CtEla8wvg,45.4844945,9.2016262,local_government_office
1210,Comune di Milano - Asilo Nido,ChIJ5-9VO5zBhkcRfNNPV29FEP0,45.4758182,9.136312,local_government_office
1211,Cesano Boscone Town Hall,ChIJ41194HLChkcR5uUWJjdv0vk,45.44738710000001,9.0939037,local_government_office
1212,Segrate,ChIJVwNavH3IhkcR3K9Z1pNkYeU,45.4894429,9.2920495,local_government_office
1213,Palazzo Marino,ChIJk9Kx4q3GhkcRld-uNIGc3UA,45.4666667,9.190277799999999,local_government_office
1214,Istituto Nazionale della Previdenza Sociale,ChIJSwIPKVjEhkcRTF9A_OYBxqI,45.4228783,9.2018147,local_government_office
1215,Azienda Regionale Emergenza Urgenza,ChIJhw4M4NHGhkcR4s1ObAWM5P0,45.485952,9.198049,local_government_office
1216,"Visto per l'Italia, fideiussione e assicurazione visto turistico, Visti consolari viaggi all'estero",ChIJeZ53rNDGhkcRda6XcaONKbk,45.490458,9.205644,local_government_office
1217,ATS Metropolitan City of Milan,ChIJwRLyAwLEhkcRAWcU-HtkNbw,45.45784630000001,9.187827799999999,local_government_office
1218,Mediamo s.r.l. (Milano),ChIJjXc7m7HGhkcROl1W-GGCBCU,45.46209710000001,9.2026939,local_government_office
1219,Agenzia delle entrate-Riscossione,ChIJhfhAyFrChkcR-MJxUfcrtS0,45.4266504,9.097945,local_government_office
1220,INPS,ChIJz5-siHTBhkcRr520DIcgJcg,45.4783814,9.1467393,local_government_office
1221,Scuola Superiore Della Pubblica Amministrazione Locale,ChIJmYCQm-LDhkcR_yDvGgCz-Kw,45.4594617,9.1685263,local_government_office
1222,certificazione energetica milano\,ChIJ3UMs03XBhkcRWFyFs0oKsJU,45.4761108,9.143855,local_government_office
1223,Fabbro Milano Giambellino Via Lorenteggio,ChIJS9UN3WPBhkcRuwg1mWymvbg,45.46434,9.1540372,locksmith
1224,Carola Luca,ChIJ1SYtJhvEhkcR87G7txbkbrE,45.4508318,9.1917941,locksmith
1225,A.C.C.A. Manutenzioni,ChIJmcYU2bfHhkcRFSjhYTNQklQ,45.4996906,9.2687156,locksmith
1226,Waldem Container Box Demani Paolo,ChIJ6QJVjy_AhkcR06hHXmSMcnY,45.51186999999999,9.11416,locksmith
1227,G. & M. Multiservice Fabbro Idraulico Elettricista Ristrutturazioni Giardinaggio Legna pellets,ChIJ9dneOcPIhkcRaDi63HlNbgY,45.4632956,9.309818199999999,locksmith
1228,FABBRO MILANO Corso Sempione,ChIJq6ra1hXBhkcRwXsSQ_a3dl8,45.48353409999999,9.164218299999998,locksmith
1229,Centro Sicurezza Facchetti - Fabbro Urgente Milano,ChIJa2Vq_VXBhkcR4zhtcOsfl0g,45.46029789999999,9.1756721,locksmith
1230,Nezi Sicurezza,ChIJafwei3nBhkcRwdwrCVAUn00,45.46956129999999,9.14411,locksmith
1231,Artigiana Susa Di Lo Parrino Giacomo,ChIJl7xb-I3GhkcRRK9CwNT3rDU,45.4696379,9.2217412,locksmith
1232,Bacchin S.R.L.,ChIJoyfykF7BhkcR6h2m9RACUzk,45.46404400000001,9.164099,locksmith
1233,Ma.fer S.r.l.,ChIJR47hru_BhkcRKHWgwhs3RaQ,45.475914,9.108418,locksmith
1234,Global System di Francesco Scopece,ChIJx3qj4ZnAhkcRD6JZhDxYVZs,45.5283465,9.1783934,locksmith
1235,Point Fort Fichet ANTONIO DI MARCO sas,ChIJ46s1qAjBhkcR0K4hyH2JHvI,45.4898183,9.1507923,locksmith
1236,Shoemaker Porta Romana,ChIJAzFOZRnEhkcRFsL0Y2UUptY,45.4508608,9.197483400000001,locksmith
1237,Sostituzione Serrature Porte Blindate Milano,ChIJMw0NI8fGhkcR1TNDNTwRgZE,45.4767844,9.206342399999999,locksmith
1238,Pronto Intervento Fabbro Milano,ChIJO6qCbvfDhkcRy7DHPHiIRSI,45.4488111,9.174837199999999,locksmith
1239,Serramentista,ChIJrzcUNybEhkcRMqF4nEaV7vE,45.453201,9.213704,locksmith
1240,Chiavi Serrature Casseforti Di Brolis E Tadini Snc,ChIJP78mOnvBhkcR1K5XlFTAK10,45.471439,9.146265,locksmith
1241,LA CASA DELLA CHIAVE MILANO,ChIJoxFAMObGhkcRDxkT7jWGapI,45.4851342,9.217233,locksmith
1242,Distribuzione Lega,ChIJP0rT49_GhkcRHYbPmrAr8G8,45.49316049999999,9.216047699999999,locksmith
1243,Hotel Dei Cavalieri Milano Duomo,ChIJryjTfKnGhkcRL9k5IKNNy90,45.4609771,9.188657599999999,lodging
1244,Hotel NH Milano Touring,ChIJ9YxrLcjGhkcR3da4FUgJU7I,45.4768277,9.196685900000002,lodging
1245,Hotel ibis Milano Centro,ChIJG5wkscfGhkcRxl6WAL7Vp3I,45.4783333,9.201666699999999,lodging
1246,UNAHOTELS Century Milano,ChIJq1qPv8_GhkcR6q90-J96pOc,45.4849933,9.1993571,lodging
1247,Best Western Plus Hotel Galles,ChIJ4aWTGcLGhkcRsGRVIFyvMgU,45.4806084,9.211757,lodging
1248,iH Hotels Milano Gioia,ChIJF8KOsSjHhkcRkDD9B0C5sv4,45.49965290000001,9.2061024,lodging
1249,Milan Marriott Hotel,ChIJy6C8X9_DhkcRPoEhXiV5F3g,45.4610932,9.153946600000001,lodging
1250,Bulgari Hotel Milano,ChIJS3qUE6zGhkcRzRDfJrTuWFE,45.47062099999999,9.189779,lodging
1251,B&B Music Hotel,ChIJgbcbiyvHhkcR1ekKXoeetdA,45.4997556,9.199558599999998,lodging
1252,Best Western Hotel City,ChIJlZM-ocDGhkcRnaevQQl6Uy4,45.4793182,9.210039900000002,lodging
1253,Hotel Berlino,ChIJ-S9o6wXBhkcRn-d0oa35_PQ,45.4903948,9.152852,lodging
1254,Rosa Grand,ChIJO6fbQq_GhkcRALpIaMXnqKY,45.4638223,9.194027300000002,lodging
1255,Best Western Hotel Mirage,ChIJlYbUIX7BhkcRkuInJy9OjPs,45.4947222,9.1419444,lodging
1256,Hotel di Porta Romana,ChIJK5wJ7yPEhkcR5fkYkR_ClpE,45.45115089999999,9.207843599999999,lodging
1257,iH Hotels Milano Bocconi,ChIJvWvQsRvEhkcRzu7sGwMxmt4,45.4508291,9.1947567,lodging
1258,Hotel NH Milano Machiavelli,ChIJHeUwu8fGhkcRZtdvg5z_xZU,45.4777428,9.2017911,lodging
1259,Enterprise Hotel,ChIJf-vuNBDBhkcRJPi7MiBsbKk,45.486829,9.157257999999999,lodging
1260,Hotel Gran Duca di York,ChIJb6UDmqzGhkcRYbML6SM6p-w,45.46366779999999,9.185324,lodging
1261,Aosta Hotel - Group MiniHotel,ChIJ02hb2cTGhkcR5aB9nJOkz8I,45.4843741,9.2050605,lodging
1262,Principe di Savoia,ChIJoUHVGMnGhkcROK4wslmmhAQ,45.4799199,9.196457200000001,lodging
1263,Nu Hotel,ChIJk8NmWlXGhkcRwAG5zoFgjzc,45.4913151,9.2398942,lodging
1264,Hotel Sant'Ambroeus,ChIJ_bjTpVjBhkcRIBupwm5HKv8,45.4602778,9.1658333,lodging
1265,Hotel Bernina Milan,ChIJ_TE2C8XGhkcRIzZ9NunM7WA,45.4832136,9.20289,lodging
1266,Hotel Metrò,ChIJtV98lWbBhkcRYQs3CORhduo,45.4666293,9.1568033,lodging
1267,Hotel Star,ChIJZ_dHZ63GhkcR4oWWgHr9LOo,45.4673709,9.1861111,lodging
1268,Hotel NH Collection Milano Porta Nuova,ChIJKfsXfMvGhkcRDNphDGuRBcQ,45.4815124,9.1920167,lodging
1269,Cristallo Mokinba Hotels,ChIJkbb-fFHBhkcRgdese-gmlzg,45.4834919,9.2085195,lodging
1270,Tiziano,ChIJy6SJS2_BhkcRuf-dv4xBTHs,45.4709855,9.1566717,lodging
1271,Hotel Nuovo Metrò,ChIJU8aVThjHhkcRAq6b99CQoog,45.50123259999999,9.221434300000002,lodging
1272,iH Argonne Park Residence Milan,ChIJz8ADmGHGhkcR2NKYKq0gg-s,45.4697058,9.234184899999999,lodging
1273,Hotel Mec,ChIJ2Xo9oCjEhkcRy970RpkeykM,45.4524033,9.2147217,lodging
1274,Hotel Garda,ChIJ3XZ9oMXGhkcRvw7eX50l5BA,45.4830054,9.2030485,lodging
1275,Best Western Hotel Major,ChIJpbp0zCTEhkcRIQOA6BRkEnQ,45.4472,9.2091,lodging
1276,Hotel Losanna,ChIJEbvjuxbBhkcRnFN1ihT-Uaw,45.4847183,9.1624165,lodging
1277,The Oaks Hotel,ChIJ-X8nmHbBhkcRQIWAkhPm5eE,45.47523079999999,9.144813899999999,lodging
1278,Camperio House,ChIJk300lVLBhkcRpNyW8_s1MDM,45.466598,9.183063999999998,lodging
1279,"Sheraton Diana Majestic, Milan",ChIJdQQsBL_GhkcRVaIuIseAYX8,45.47365569999999,9.206682400000002,lodging
1280,Antares Hotel Accademia,ChIJ_TsEoQfBhkcRTCTzePJExyI,45.4920658,9.1477705,lodging
1281,H2c Hotel Milanofiori,ChIJ_1l_wmbDhkcRUDVQCU5M0wQ,45.4079788,9.1532099,lodging
1282,Meliá Milano,ChIJhUNU5HTBhkcRGxpkDPhUzC8,45.479149,9.1460103,lodging
1283,Peck,ChIJTVAKcKzGhkcRMs7mktXAZeM,45.4635189,9.1869577,meal_delivery
1284,Ristorante Perla d'Oro,ChIJxZGPYvnDhkcRUsMElwvqdoI,45.4528174,9.1742238,meal_delivery
1285,This Is Not a Sushi Bar - Porta Ticinese,ChIJE3mLOf7DhkcRudMWt-b9Nd8,45.458133,9.178072,meal_delivery
1286,McDonald's Milano,ChIJM9f6QKzGhkcRgg_gqKbfeoo,45.46436560000001,9.1884002,meal_delivery
1287,Pizzeria Santa Maria,ChIJXW2R2O7GhkcR_jQaQotyw7s,45.4816388,9.219531799999999,meal_delivery
1288,Fly Pizza 2,ChIJq6qqqp3BhkcRPEHWYDNOX_Q,45.4671052,9.143809000000001,meal_delivery
1289,El Pastee,ChIJGStUgunGhkcRkFflYWHJoXc,45.48008,9.215139999999998,meal_delivery
1290,Rosticceria Rickymat - IL RE DEL SAPORE,ChIJRWm5-3zGhkcRmlQhMuLQI0Y,45.4619687,9.232972799999999,meal_delivery
1291,Il Cucchiaio di Legno,ChIJI_SaAfvDhkcRzwP9Mah3Nms,45.452421,9.170866,meal_delivery
1292,Il borgo Milano,ChIJp8r5lPHBhkcRc_ief9yZWBI,45.4728006,9.109435099999999,meal_delivery
1293,"Full self service, preparazione e consegna pasti & catering",ChIJ-aSFUc7GhkcReWTPTiSj4Vg,45.4850865,9.198934399999999,meal_delivery
1294,Pizzeria del King,ChIJVZSYz8DGhkcR4_KPNFV3YR4,45.4774581,9.2060991,meal_delivery
1295,Vianson - Focaccia Al Formaggio,ChIJj2ezkkzBhkcROw5K_oKqDCc,45.471522,9.183925,meal_delivery
1296,Hollywood,ChIJhQ2W0fzDhkcR84i5NveUmZI,45.4566497,9.1698486,meal_delivery
1297,Zushi Milano,ChIJaYScnDbBhkcRFm6CdLuXLv0,45.4806289,9.1827545,meal_delivery
1298,This Is Not a Sushi Bar,ChIJtQUCEjTBhkcR5bXA0R2jKzM,45.481455,9.185409,meal_delivery
1299,Domino's Pizza,ChIJFx9Xe__DhkcRkh43CDwtVKs,45.4508151,9.1965603,meal_delivery
1300,Hasu,ChIJPcG5_ZXGhkcRoGMvgK-06pA,45.47084009999999,9.209221899999998,meal_delivery
1301,Ristorante Berton,ChIJfR0lDMzGhkcRouaRlwhGnMo,45.481976,9.194288,meal_delivery
1302,Taverna Greca Stelios,ChIJPZbpuJ7GhkcRtUhn_r4u-rM,45.4602722,9.210184700000001,meal_delivery
1303,Pizzeria Piccola Ischia,ChIJ_csN1cHGhkcR2SMJvdO2jlY,45.47789259999999,9.2114578,meal_takeaway
1304,Pizzeria Spontini,ChIJrahvf8LGhkcR6-7UFTeaeCY,45.4819338,9.213148099999998,meal_takeaway
1305,Poporoya,ChIJa0rBMOvGhkcRLl_F7HEDTt8,45.4754383,9.214452099999999,meal_takeaway
1306,Piccola Ischia,ChIJqYoQeijEhkcRISdTrLIwqpo,45.4541363,9.215985400000001,meal_takeaway
1307,13 Giugno,ChIJtSr3cM3phkcR1qyvN3thSTY,45.4692104,9.215619199999999,meal_takeaway
1308,L'Officina Del Pesce,ChIJa5aFNTTBhkcRtScw5jYfjGk,45.48,9.1844444,meal_takeaway
1309,New Delhi Restaurant,ChIJmXZaqbjGhkcRw7aevMrO9Gw,45.4756282,9.204354600000002,meal_takeaway
1310,La Piccola Ischia Milano,ChIJgyMcIenGhkcRZlK2gs7X_Ow,45.48169600000001,9.217304,meal_takeaway
1311,Pizzeria Melody,ChIJE2TjI_vGhkcRzZ4jXhXJN4I,45.4860531,9.2353747,meal_takeaway
1312,Spontini,ChIJE6fTNmTBhkcRNzgeupihf2s,45.4675112,9.154624799999999,meal_takeaway
1313,La Piadineria,ChIJVbTExxvEhkcRqZjwYDrjLnM,45.451062,9.1956516,meal_takeaway
1314,Pizzeria A' Tarantella,ChIJj9_wc_7GhkcR6spQOzr_BO8,45.4910526,9.2337134,meal_takeaway
1315,Fly Pizza 2,ChIJq6qqqp3BhkcRPEHWYDNOX_Q,45.4671052,9.143809000000001,meal_takeaway
1316,"Brek, I Feel Food",ChIJCw77HJvEhkcR6PUyPj4fyzw,45.409612,9.176895000000002,meal_takeaway
1317,motopizza,ChIJwaUBgazBhkcRCarLh5pe6Iw,45.4976119,9.141786399999999,meal_takeaway
1318,Il borgo Milano,ChIJp8r5lPHBhkcRc_ief9yZWBI,45.4728006,9.109435099999999,meal_takeaway
1319,Alla Toscana...,ChIJ93pOOzfEhkcRamJIuQ0n6aI,45.4410683,9.2129817,meal_takeaway
1320,Salumeria Fratelli Mai,ChIJi0KcYuPDhkcR2RjOXeZF0B4,45.4550579,9.1670751,meal_takeaway
1321,Pizzeria ViVà,ChIJgWipGsvFhkcRuMZXalPD9KQ,45.4389914,9.224609500000001,meal_takeaway
1322,Cibiamo,ChIJC_wXo9rGhkcRf3SSmFoLdTc,45.4863759,9.2034421,meal_takeaway
1323,Pizzeria del King,ChIJVZSYz8DGhkcR4_KPNFV3YR4,45.4774581,9.2060991,meal_takeaway
1324,Spontini,ChIJ9xFnaK7GhkcRaTQpPScKnUg,45.4657397,9.1911092,meal_takeaway
1325,Naturalmente,ChIJpy4W6rLGhkcR2Bgk38l7B_o,45.4691722,9.186734999999997,meal_takeaway
1326,Il Priscio,ChIJO1cHNq_GhkcRXlDbrBAuv_w,45.4627417,9.193368399999999,meal_takeaway
