,place_name,place_id,lat,lng,type
147,Seminario Arcivescovile di Milano,ChIJj6D6xrrGhkcR80kY4AWsXZg,45.4682705,9.197656400000001,church
148,Parrocchia Medaglia Miracolosa Or,ChIJk6JilczFhkcR3uRtRTY7jsE,45.44198369999999,9.2245289,church
149,chiesa della Santissima Trinità,ChIJ47IFNzjBhkcRCQZvpOpnqRU,45.4798417,9.1759475,church
150,Chiesa Parrocchiale di San Vito al Giambellino,ChIJN-3708TDhkcRRD54rjQUjYU,45.45118739999999,9.1474389,church
151,Provincia Lombarda Chierici Regolari Di S.Paolo Detti Barnabiti,ChIJt-lt0KvGhkcRJFej_rYRySQ,45.4610092,9.1878399,church
152,Parrocchia Santi Patroni D'Italia,ChIJT28u2CzChkcRjyHi27CZnqQ,45.4555263,9.133585499999999,church
153,Oratorio Femminile Sacra Famiglia,ChIJa8yySNGShkcRPpoo5jWNjQ4,45.556814,8.974230900000002,church
154,Parrocchia San Martino in Niguarda,ChIJ9WNO4LXAhkcR94lRqPv2m_c,45.5157469,9.195017600000002,church
155,Basilica di Sant'Eustorgio,ChIJ-QGdVAfEhkcR5PXbaEr1tk4,45.4539925,9.181069200000001,church
156,Associazione Casamica Onlus,ChIJwW7Ie4vGhkcRilTVgieFzSI,45.4719641,9.227631799999997,church
157,Associazione Casamica Onlus,ChIJ9WdszWPGhkcRse7Jg0YkTZM,45.46795119999999,9.2345734,church
158,Regina Pacis Parish,ChIJZ_vDij6_hkcRgr9Ns4Eso04,45.55649369999999,9.192754700000002,church
159,Chiesa Cattolica Parrocchiale Basilica dei Santi Nereo e Achilleo,ChIJL1dsvYnGhkcRvkGtBhAMcP0,45.468122,9.233497,church
160,Synlab MONZA CAM POLIDIAGNOSTICO,ChIJzQGjAnm5hkcRYIuEx1R8bvo,45.5950755,9.250454799999998,doctor
161,Dr. Rubin Benjamin,ChIJ9el3ikTBhkcRsnFT_Ie31Ww,45.4713551,9.1698102,doctor
162,Speciani Dr. Attilio,ChIJbc6tc27BhkcRMiBrakL3H1E,45.47462559999999,9.1539261,doctor
163,Centro Medico Galeno,ChIJI_FG2gPEhkcR-mvtE-czK0A,45.4551136,9.186677099999999,doctor
164,Centro Medieste Srl,ChIJqXqaBpi5hkcR1QjhZvW6iJU,45.584114,9.280476999999998,doctor
165,Dott.ssa Bianchi Alessandra,ChIJ4wK71t3AhkcREwbcxgeKU7I,45.49757510000001,9.178794300000002,doctor
166,Molteni D.ssa Francesca,ChIJ857dB3PEhkcRNXMCtMxwgjQ,45.4372352,9.183018599999999,doctor
167,IDE | Istituto Dermatologico Europeo,ChIJVaxb3izEhkcRxz-A8iU44Z8,45.44826399999999,9.2236528,doctor
168,Studio Radiologico Belfiore 5,ChIJqx0UtdHahkcRf7jgsl2pRog,45.37341579999999,9.210948499999997,doctor
169,Metis - Studio Medico e Psicologico,ChIJ9yEB-MHGhkcRhR7ADhZr0-g,45.4801011,9.2112623,doctor
170,Osteopata Carrubba DO,ChIJw5SCtXjBhkcRGxKpPxYhTcQ,45.466992,9.139431999999998,doctor
171,Gi.Vi.Dental Ambulatorio dentistico,ChIJWVg3RRm5hkcRKrUUXkHDqyM,45.573066,9.2484384,doctor
172,Centro Medico Fisioterapico Ambrosiana Medical Center,ChIJ27v2lHzBhkcR-ebCUY4oTLg,45.4651053,9.1472942,doctor
173,Dental Practice Sidoti & Tartaglia Srl,ChIJI7XHu2TIhkcRicDkqB7uUMo,45.4925407,9.2988924,doctor
174,Auxologico Pier Lombardo,ChIJa3jTIiHEhkcROmikgj1bvp8,45.453494,9.207806000000001,doctor
175,Vitaldent,ChIJvTiJXJXGhkcRtsb6sThBLEM,45.4743559,9.2108063,doctor
176,Studio San Calimero,ChIJdWrO0gLEhkcRhBAjBn6wBVY,45.4560548,9.1926869,doctor
177,Studio Medico Bassani Dr. Luciano Cesare,ChIJKX1bTLzGhkcRzs22chdVG_g,45.4694116,9.2053994,doctor
178,Marchi Dr. Riccardo Somed,ChIJRzE9jALEhkcRm2q5kgovkw4,45.45735639999999,9.1906951,doctor
179,ICLID Studio Medico Associato,ChIJ_7DxWDXBhkcRIbPW3dpzAF0,45.4773076,9.1869673,doctor
180,Studio Dentistico Dott. Fabio Terzi,ChIJYcpAaLm5hkcRyaSlpUOsRag,45.5773662,9.2854122,dentist
181,Bolzoni Luca,ChIJYf7YeAfEhkcRuPp6edLIvxk,45.451944,9.1805767,dentist
182,Polito Mario,ChIJ4-AqjRjEhkcRvAnKU2ekbvQ,45.44950619999999,9.201614800000002,dentist
183,Studio Dentistico Associato Stomatologico Castelvetro,ChIJgTUdYhbBhkcRml22-Ct6SwQ,45.48468769999999,9.164133999999997,dentist
184,Ambulatorio Odontoiatrico Ass. Grimaldi E Zorloni,ChIJ_ZRHRyK8hkcRqPZaM3Kgc9M,45.6146116,9.207056299999998,dentist
185,Studio Dentistico Dott.ssa Isabella Santo,ChIJeQqz6226hkcRRzwMrujY5Qc,45.6225473,9.3158387,dentist
186,Studio Dentistico Solari Dott. Davide,ChIJ-8ofsHrlhkcRWjmCEw3KHbM,45.3947331,8.918874100000002,dentist
187,ISI | Italian Institute Stomatologico,ChIJP3Yra6DGhkcRP5LLvQ_IbLw,45.45799580000001,9.2036492,dentist
188,Studio Dentistico Arosio Paolo,ChIJ7YNiBgWxhkcRwn0pm6MAfzs,45.6246725,9.3861557,dentist
189,Gi.Vi.Dental Ambulatorio dentistico,ChIJWVg3RRm5hkcRKrUUXkHDqyM,45.573066,9.2484384,dentist
190,Dental Practice Sidoti & Tartaglia Srl,ChIJI7XHu2TIhkcRicDkqB7uUMo,45.4925407,9.2988924,dentist
191,Auxologico Pier Lombardo,ChIJa3jTIiHEhkcROmikgj1bvp8,45.453494,9.207806000000001,dentist
192,Vitaldent,ChIJvTiJXJXGhkcRtsb6sThBLEM,45.4743559,9.2108063,dentist
193,Studio Dentistico Somazzi,ChIJTcifT8PGhkcR6TdmqOqqDhM,45.4844275,9.2086074,dentist
194,Studio Dentistico Associato Mazzitelli Taroni,ChIJxfqiPDbBhkcRh_kNBV3P-eg,45.4764634,9.191954399999998,dentist
195,Studio dentistico,ChIJ06EwJxnHhkcR3l90ZFQU32Y,45.4992339,9.2219388,dentist
196,Dr. Fabio Gorni,ChIJnSvhoWXBhkcRr9h7hMXu_kY,45.46910149999999,9.1531074,dentist
197,Studio Dentistico Trasforini Di Trasforini Dr. Daniele,ChIJswkZ1knBhkcRjj4IQ7SEUho,45.477762,9.179765099999997,dentist
198,DentalPro,ChIJSVT7E_nDhkcRKHAJad5e7QI,45.454866,9.173138,dentist
199,Studio Associato Dottori Leghissa - Briata - Demarosi,ChIJH3p6wmTBhkcREB7kXjANw08,45.46744109999999,9.1511976,dentist
200,Radisson Blu Hotel Milan,ChIJbQW5wVTAhkcRY80EmLTiCys,45.50066309999999,9.144576299999999,gym
201,Cosmo Hotel Torri,ChIJb64_jtGwhkcRFwryfY_j4qo,45.6007363,9.362219099999999,gym
202,Hotel Capitol Milano,ChIJ9bWsImfBhkcR8pqkD2KBDM8,45.466345,9.158784,gym
203,Hotel Mito,ChIJfQKAAdnthkcROOGHDgPTi9A,45.50265780000001,8.9116143,gym
204,7 City Club,ChIJfQz986vGhkcRX5W-c1gXmuc,45.46248070000001,9.187817099999998,gym
205,Passaggio Obbligato S. r. l.,ChIJmZC9IuDAhkcRLUcXAI4WBX0,45.4979508,9.169759299999999,gym
206,Centro Enforme - Pilates Milano,ChIJYwsFTOrGhkcRzVDhDP-6TXQ,45.4782283,9.214173799999998,gym
207,Spazio SoloSalute Milano,ChIJf8WASMDGhkcRXF0mFOtgJTY,45.4772138,9.209574500000002,gym
208,GetFIT via Ravizza,ChIJJXb5-WTBhkcR3m7tTHoXVzw,45.4675813,9.1526313,gym
209,Canottieri Milano,ChIJe13JlMbDhkcRyuJWaR6zBwY,45.446575,9.149279,gym
210,KEASYFIT Milano,ChIJnc5DDUrAhkcR9wrhu1MP5BE,45.5037598,9.1300182,gym
211,ACCADUEO' CLUB,ChIJWwfX1czFhkcR5NtkLTTsZzs,45.4432528,9.223788599999997,gym
212,Fantasyclimbing associazione sportiva dilettantistica,ChIJS6w97tjDhkcRCdiz0aKei04,45.4595883,9.1508245,gym
213,MMA Athletics Boxing,ChIJEV2f-BLEhkcR2zoz0Z27NgY,45.4411552,9.191885199999998,gym
214,ASD Sport Village Monza,ChIJjay3xbq5hkcR9wCOEw31Yv0,45.5758336,9.2792341,gym
215,Piscina Gestisport,ChIJTbWz_K63hkcR-XHE9by5ids,45.5545425,9.3454676,gym
216,Iyengar Yoga Institute Milan,ChIJN-TKpeLDhkcRLtmGN-0ag4Y,45.4592568,9.1693421,gym
217,centro yoga bhadra asd,ChIJXZV-tjnBhkcRvieAR0Qmajw,45.4806543,9.1756524,gym
218,B.Fit,ChIJCwOeKr2NhkcRZk0ny_UGyAA,45.6030542,8.922352899999998,gym
219,Yomoda,ChIJN_iFLv3DhkcR8vfDRvHpbjE,45.45770949999999,9.1697995,gym
220,Brazilian Beauty Express - Centro Estetico Milano & Parrucchiere Milano,ChIJI6PfKQfEhkcReISsn1LBDHg,45.45535230000001,9.1894662,hair_care
221,OREA MALIÀ,ChIJh9SdWWTBhkcRGcm9syWF_4M,45.4672952,9.1530802,hair_care
222,Donna international hair,ChIJF2zaTDXBhkcRlvghwM2s4-Q,45.4780336,9.1879908,hair_care
223,Armonia Del Corpo,ChIJS-B_i5vGhkcRUdIlA3D3NgE,45.4605146,9.2070262,hair_care
224,Studio Olistico Euclide,ChIJ_aEGcwMuVUARpyWetxGtYdg,45.46253369999999,9.211217399999999,hair_care
225,Atelier Parrucchieri Di Russo & De Gregorio,ChIJQfx8CzHEhkcRA-A8OVbNZs0,45.4436943,9.2161885,hair_care
226,Bonatti Profumeria Forniture per Parrucchieri,ChIJwVb5qWu_hkcRVYe0nihnCLU,45.55106259999999,9.1851165,hair_care
227,Moroni Hair,ChIJpTKGnqXOhkcR6TJF2hk5fYI,45.4343236,9.352048999999997,hair_care
228,Emilia Tarantino Parrucchiere,ChIJm-3Mm3S5hkcRq1bjv6fxVY0,45.58648609999999,9.2648893,hair_care
229,CAPAM-C.F.P.Unione Artigiani,ChIJG1Ru82u5hkcRorWYr_KgDUc,45.5897885,9.2532307,hair_care
